regine;main;Q_median;Y_lat;X_long;Y_utm;X_utm;ln(A);ln(C_L);ln(Q_N);ln(R_L);R_G;R_G,1085;A_Glac;A_Agr;A_Bog;A_L;A_For;A_Mount;A_U;A_LE;H_10;H_20;H_30;H_40;H_50;H_60;H_70;H_80;H_90;H_MAX;H_MIN;H_F;Y_G,Lat;X_G,Long;Y_G,UTM;X_G,UTM;ln(O);C_S;ln(R_TL);R_TL,net;P_Jan;P_Feb;P_Mar;P_Apr;P_Mai;P_Jun;P_Jul;P_Aug;P_Sep;P_Oct;P_Nov;P_Dec;ln(P_N);ln(P_Med1Max);ln(P_Med2Max);ln(P_Med3Max);ln(P_Med4Max);ln(P_Med5Max);ln(P_S);T_Jan;T_Feb;T_Mar;T_Apr;T_Mai;T_Jun;T_Jul;T_Aug;T_Sep;T_Oct;T_Nov;T_Dec;T_N;W_Jan;W_Feb;W_Mar;W_Apr;W_Mai;W_Jun;W_Jul;W_Aug;W_Sep;W_Oct;W_Nov;W_Dec;ln(W_N);ln(W_Med1Max);ln(W_Med2Max);ln(W_Med3Max);ln(W_Med4Max);ln(W_Med5Max);ln(Q_N,SN);ln(A_P);ln(D);ln(D_net);ln(M_200,h) ;ln(M_200,d );ln(M_200,d,SN)
15;55;9.005;60.3069038;9.0500898;6700427;171508;3.888549649;2.516267467;2.862772146;2.930515901;23.10899249;21.84591438;0;0;6.142506143;8.19000819;24.57002457;49.14004914;0;4.14799904;972;995;1023;1046;1078;1113;1156;1191;1226;1308;849;459;60.36094049;9.102097697;6706285.894;174805.7422;10.65038754;9.128890968;11.41648547;69425.91188;41.50751587;29.4143136;32.66758163;29.8561439;52.93699303;67.56176477;81.97052313;77.4094771;74.1267322;74.1053596;57.5155555;42.30156877;6.494318777;3.256436026;3.594595697;3.748373107;3.846699867;4.034604961;4.031852488;-9.896774191;-9.469650579;-7.297322366;-3.039908512;3.193291188;8.404923747;9.829867159;8.785656749;4.413191719;0.434227256;-5.212346399;-8.204140843;-0.671582089;0.5955;0.223166667;1.235866667;40.02433333;288.3747;97.06403333;93.70886667;87.1452;80.73053333;59.20246667;6.0878;1.3846;6.627746447;3.679314632;3.550722009;2.973565331;3.311104358;3.714228527;6.989036797;0.145917384;7.527935817;7.259465798;3.044522438;4.663439094;4.094344562
234;4;3.86;70.4191513;28.0413876;7864846;984519;3.402862661;1.918364207;2.857044754;2.164169023;13.32205814;7.656355254;0;0;6.655574043;16.63893511;56.57237937;6.655574043;0;4.187410112;59;85;103;111;123;142;164;196;240;325;20;305;70.39885472;28.03141604;7862615.478;984478.2778;10.33070613;6.912107958;10.53825306;21173.75909;39.14676793;31.87474713;26.2942422;24.96626253;22.30333333;35.54616143;54.9856565;49.24838407;47.76313147;50.1147477;39.07535337;41.15676783;6.136593703;3.03137725;3.22828597;3.331175856;3.456221077;3.545866006;4.171972831;-12.03072988;-11.61892694;-8.823111758;-3.903168358;1.967676759;7.627316506;10.99205605;9.165982394;4.620387207;-0.630785272;-6.540639727;-10.85097099;-1.668742834;2.4;0.832;1.6717;29.3058;196.5992;62.96466667;58.8496;52.85363333;49.75873333;38.06026667;8.033;1.338033333;6.219927194;3.918830426;3.800297877;3.204207297;3.491209877;3.961665763;5.719106551;-0.020088186;7.1353904;6.557655254;3.258096538;4.110873864;3.988984047
2;464;45.01;60.7760735;11.1865339;6743879;292375;6.126956517;3.374055133;2.106570209;3.865748778;9.279623659;9.300570891;0;20.52222513;6.549646319;1.309929264;67.67967863;0;0.873286176;0.194871621;191;220;241;267;299;333;392;475;550;758;138;620;60.79145701;11.38319288;6744917.758;302983.5552;11.8603372;2.930700113;13.23583205;529688.0325;37.05087863;27.81301367;29.63148127;32.6071389;48.9287216;66.66807553;79.06556257;72.82265053;70.35388513;62.06671007;49.67116203;42.20529403;6.427918784;3.266436891;3.522415164;3.728867121;3.815063326;3.880696463;4.13612701;-9.365581548;-8.998254539;-4.428192178;1.144370361;7.909267459;12.91592664;14.07735494;12.5762157;7.780255144;3.160099798;-3.042915027;-7.477608868;2.187578156;5.314063333;5.90885;19.46827;132.5221733;101.95682;71.62732333;84.46166667;78.26856;75.67513333;60.46633;26.91769333;7.477393333;6.507373643;3.900444174;3.797274136;3.212500717;3.505122682;3.98248782;5.384607722;1.174374595;7.10887553;7.053086978;3.258096538;4.564348191;4.369447852
2;439;84.13;61.1784744;10.893342;6789603;279236;5.927086013;3.493281775;3.374511116;3.669166194;11.83094266;8.737219149;0;0.266624007;29.32864075;2.399616061;40.26022503;16.53068842;0;0.053536989;759;816;849;884;911;934;962;991;1031;1190;669;521;61.28704462;10.74256333;6802251.665;271910.7552;11.65240612;4.527673904;13.12942266;459886.6891;54.3146245;43.1821399;50.73230807;47.42419127;65.11370453;86.06158267;101.6932889;98.39873607;97.08755987;96.9294164;80.0264014;62.55820543;6.783916372;3.44353335;3.748558076;3.913732424;4.133754424;4.232080468;4.162926276;-11.01315593;-10.30328871;-7.421857348;-2.630527848;4.107865158;9.319033018;10.48259205;9.1212909;4.38973562;0.158902214;-5.714814911;-9.108626392;-0.717737682;0.253676667;0.147133333;3.167;47.08142;378.6757833;136.2550067;107.8361267;105.04186;100.79119;74.79024;11.7644;0.675166667;6.873659574;3.679118873;3.561721168;3.034874184;3.340803278;3.805842497;6.930324417;1.182435174;7.202336643;7.111649397;3.044522438;4.356708827;4.343805422
174;3;9.42;68.3478546;17.4896889;7583718;602493;3.347444926;1.89433727;3.766303351;2.03944988;82.8244288;98.5292651;6.08;0.53;2.81;1.62;23.66;54.29;0;0.901499974;334;430;504;605;727;830;919;1009;1148;1541;275;1266;68.32282125;17.51878187;7580979.444;603787.3908;10.07812291;16.47230177;11.13672442;64130.94393;70.52544433;64.65600027;47.419889;44.34899977;44.2925556;57.95511093;83.94722223;86.9498889;96.67188923;113.4221111;77.08744463;81.5116667;6.767099393;3.430810131;3.732258181;3.932185058;4.098585548;4.206035009;4.148016685;-11.49329032;-11.00783607;-8.896806463;-4.805166656;0.829064512;6.115799996;9.119745526;8.275734776;3.819348162;-0.940555559;-5.972037038;-9.511602147;-2.038966773;7.579866667;7.808533333;4.5671;35.83106667;278.6377;226.2030333;110.8411333;95.31636667;96.11186667;81.29386667;20.93243333;11.96243333;6.884574059;3.963081675;3.852844462;3.064289179;3.415707002;3.866784241;7.290235886;0.177077297;7.789279491;7.721237345;2.995732274;4.955827058;4.442651256
2;284;122.25;61.884285;9.0612259;6875566;188075;6.1258206;3.535598905;3.022374205;3.675788234;22.87247721;19.48677645;0;0.87427872;0.87427872;1.52998776;8.524217521;83.71218745;0;0.07778798;903;1077;1184;1286;1370;1436;1529;1611;1688;1880;423;1457;61.9668329;8.7771222;6885860.472;173910.7798;11.67885057;10.10757785;13.18771832;496342.7724;30.88279543;20.521046;21.28124197;12.54358783;23.87731323;43.90039233;56.92496023;48.21466203;42.45579543;44.30909257;35.14833737;33.47196113;6.02473293;2.96606448;3.23561083;3.389983709;3.531164423;3.585387206;4.069467017;-10.88056788;-10.41998651;-8.51948134;-5.120241349;1.110639081;5.737105073;7.20020967;6.555055388;2.178406929;-1.355100139;-6.67603656;-9.197185105;-2.448931895;0.59667;0.935293333;2.590463333;20.14125333;156.88765;99.55900333;63.77878667;53.29990333;43.51706333;31.10937667;3.84798;1.147906667;6.168378488;3.865072424;3.758348379;3.148013798;3.456291017;3.940275659;6.74469847;1.354725307;7.061897719;6.989201441;2.708050201;4.127134385;3.931825633
151;15;194.825;65.4375687;13.9860363;7257601;452970;6.482128279;3.449720895;3.748562456;4.212901339;7.860582259;8.230666169;1.6;0;4.95;2.16;25.86;55.51;0;0.16648481;599;678;730;774;827;874;917;986;1083;1692;345;1347;65.32669412;14.12081158;7245201.803;459028.2484;11.89398026;9.002538613;14.03593262;1134281.214;90.06607777;68.78714283;69.76845373;43.80985127;39.32908863;51.06575013;80.71037353;75.99080367;105.2312185;105.3408554;85.78676927;94.64920643;6.814032988;3.447805373;3.777940227;3.976344053;4.116459946;4.238143396;3.976176118;-11.56104126;-10.51418911;-7.784063881;-3.756594131;1.793927949;7.031607438;9.145550931;8.280212072;3.98793239;-0.060411763;-6.052101374;-9.458458951;-1.578969141;2.93378;6.6727;3.30281;14.14720333;301.6341067;283.5378567;104.82814;83.14719;103.4112933;75.70083;20.93337333;10.21654;6.918166715;3.678504979;3.581774307;3.01709184;3.316827879;3.76430835;7.2984816;1.495903299;7.553804338;7.459381437;3.044522438;4.65396035;4.304065093
128;10;109.743111;64.2423782;12.4339676;7126533;375604;6.073159735;3.512004563;3.33220451;3.837251449;13.64289636;10.34532425;0;1.843105633;16.12717429;5.759705103;45.61686442;27.41619629;0;0.223528411;201;285;343;380;410;441;484;541;629;937;57;880;64.2577005;12.76473758;7127671.701;391714.561;11.83707296;6.881057485;13.79325713;825455.885;91.82726833;71.61957547;70.6785337;52.53070993;43.28020843;63.05808643;90.72643487;80.25450607;110.5863118;106.1351084;83.50326407;107.0339891;6.878567424;3.438450054;3.751712964;3.977153798;4.09487104;4.175437295;4.074088376;-8.523967816;-7.940111953;-4.987315582;-0.667199073;5.172068156;10.04564916;11.68413082;10.91903598;6.677193423;2.825126198;-2.890520313;-6.165389531;1.345724956;22.53597667;16.11986333;28.76960333;147.1297933;247.6417867;76.45619667;97.85927333;86.33444333;118.90056;103.2607367;48.61273;34.67595;6.935659231;4.040003323;3.943679881;3.341129592;3.645290052;4.089673824;6.701216152;1.143842058;7.720097392;7.550531366;3.17805383;4.510859507;4.465908119
111;9;67.66;62.9002838;8.6048994;6990631;175363;4.923114697;2.896017952;4.113983777;3.186237929;40.54184012;27.88198587;0;3.052008295;6.092192389;0.929109365;35.89327294;37.14663829;0;0.024743589;147;289;409;509;577;632;701;787;910;1421;28;1393;62.909968;8.77710466;6990744.133;184244.5692;11.0286106;18.93481239;12.59300492;283175.5883;113.3757836;91.86174027;100.5879409;78.0421323;59.80754857;79.28455823;113.6997796;107.1374506;161.7477447;147.9608574;129.3625734;148.456642;7.193929779;3.707816658;4.13664194;4.322563452;4.443031808;4.560461204;4.026182995;-5.537148958;-5.213884236;-3.318262988;-0.440437091;5.418663812;9.126341499;10.41611321;10.12991935;6.265350483;3.088332557;-1.807267158;-4.073366544;2.004529495;43.32284;33.8594;51.65326;136.4785633;344.8675667;187.9967967;142.5738467;125.6108867;176.9719167;145.44505;81.08809333;66.41964333;7.337124307;3.87081807;3.796114581;3.133682957;3.543939618;3.900858229;7.595567285;0.802259371;7.669890224;7.630707741;2.995732274;4.8978398;4.574710979
172;5;21.09844;68.2549438;16.7143955;7572274;570873;4.519830139;2.745885084;3.578785531;3.231549789;27.35667601;24.96162398;0.88;0.13;3.28;12.57;33.49;37.44;0.01;5.636251874;97;172;254;322;412;485;545;643;766;1433;55;1378;68.20389204;16.83087224;7566729.913;575845.5762;10.88480058;13.40676048;12.20339223;145301.7527;110.8985463;93.682234;70.47180857;67.23851103;59.0319501;74.6554611;97.46397143;101.0397519;120.0195393;169.8094682;109.6990784;120.6513121;7.085618271;3.813083906;4.088422813;4.337846841;4.47447368;4.576551793;4.104906091;-8.067975297;-7.725456017;-5.945499876;-2.272052001;3.116027239;7.946712782;10.65979867;9.8363681;5.470968104;1.238382517;-3.291183202;-6.332906648;0.386098698;35.25026667;32.1744;22.8999;89.35466667;339.3654;195.5764333;117.8823;111.7629333;128.1693667;158.3762;65.9979;50.17823333;7.205626268;4.189567684;4.070244219;3.506937156;3.79693463;4.267122015;7.355888937;0.542784843;7.683562088;7.366737773;2.995732274;5.099866428;4.744932128
15;72;6.55;59.9545937;9.2993164;6660072;181856;3.592093185;2.400603065;3.299164656;2.784369327;35.83595923;38.04910783;0;0;8.86;10.9;67.38;9.77;0;5.377437902;710;746;755;779;799;820;849;890;960;1209;246;963;59.93859481;9.206695473;6658739.884;176528.1983;10.50762431;10.25325918;11.10343212;51815.63321;48.95789533;34.87052663;41.15622843;36.85587743;58.20157903;73.6099999;90.68728127;87.67447413;86.04973713;88.3455265;68.32061413;49.27052623;6.638568138;3.421644801;3.804701502;3.929035381;4.036125215;4.124733376;4.094878893;-8.55484437;-8.143963138;-5.568364471;-1.08399417;5.177792867;10.40023684;11.70496605;10.42153931;5.977707602;1.961095076;-3.587804104;-6.865540466;0.986568919;3.348533333;2.651633333;7.9348;94.74773333;255.4236;91.7505;101.1125;98.1607;90.66126667;79.76803333;21.71786667;7.674233333;6.751044625;4.117260981;4.033393404;3.413876532;3.769591927;4.140596964;6.765670012;-0.007775842;7.511338937;7.263353997;3.258096538;4.65396035;4.262679877
19;107;12.045;58.4353561;8.7026892;6494410;132635;3.671733295;2.630147088;3.210036876;2.856658801;7.469855456;3.830695105;0;2.508780733;0;5.017561465;85.29854491;0;0;1.966089014;40;53;64;76;84;95;104;116;131;204;18;186;58.49505842;8.700900261;6501011.172;133256.6321;10.79783682;6.805871447;10.73467108;30482.66185;114.2255;72.446;88.54616667;60.84033333;85.03391667;73.36441667;91.01091667;113.1616667;137.6663333;163.2023333;143.3;102.3058333;7.126973871;3.95919281;4.357701923;4.474178423;4.602955235;4.719112522;4.173194215;-2.47811828;-2.876876232;-0.158846774;3.858863889;9.594177419;14.14103056;15.6719328;14.71116129;10.94881944;7.105532258;2.543911111;-0.71680914;6.028731528;76.18433333;48.93916667;92.76233333;152.9683333;113.2638333;78.01083333;96.393;119.2785;145.2148333;171.0963333;137.4413333;83.08716667;7.181318143;4.511414772;4.392807679;3.680805447;4.016903279;4.474456906;6.633329179;-0.218348247;7.062937783;6.653180042;3.713572067;4.804021045;4.836281907
64;6;38.355;60.9834862;6.1122761;6793595;20077;3.97724879;2.341160282;4.407328818;2.43770822;49.79130734;33.08063581;0;0;2.25;6.24;7.2;83.66;0;2.675793855;652;759;821;887;950;1019;1081;1141;1205;1329;596;733;61.01875129;6.172136513;6797030.36;23663.52218;10.54605346;16.1897288;11.69373;96324.46286;219.5487655;154.3969751;182.0464199;94.8777775;93.70999993;123.415062;137.6110496;163.185062;285.5147535;285.1678396;254.2651233;255.9325925;7.718539449;4.149668304;4.548668419;4.799655122;4.946926054;5.11065937;4.197607279;-6.574066103;-6.778524841;-5.324406599;-2.744115229;2.703468734;6.740516456;8.373339306;8.186917573;4.598837443;1.560240943;-2.990026753;-5.342718038;0.200788574;30.51973333;15.39953333;16.35733333;45.0304;390.1996667;563.1991333;388.2642;250.3371;286.7309667;248.6215333;100.5218333;47.5036;7.775983296;4.66595291;4.575357145;3.898604176;4.267208318;4.688487922;8.146832573;0.33895061;7.716481208;7.498228803;2.995732274;5.159055299;4.812184355
3;22;40.27;59.551609;10.8561039;6608781;265842;5.701413003;3.534582632;2.976549454;4.137689919;3.287693482;3.340892406;0;19.71332153;1.002372281;2.338868656;71.16843196;0;1.670620468;0.563176483;94;110;122;138;153;169;184;202;227;347;47;300;59.69753853;10.9739009;6624790.273;273429.8374;11.86583376;6.018569218;13.17908707;460040.477;50.75416913;38.12088053;49.13442577;43.031416;59.1439575;69.58934197;79.24533983;84.9712264;92.1481606;102.2592755;81.45807097;56.1287511;6.692065151;3.522077321;3.864422935;4.021135341;4.113395494;4.213402651;4.110998163;-5.510932512;-5.576338852;-1.770959114;3.122525068;9.697350324;14.29927983;15.48291438;14.23171577;9.641569691;5.346263175;-0.024507608;-3.856934947;4.5901621;29.74377;21.56157667;52.97803;121.4787233;70.71202;76.82968667;87.99343;92.832;99.2561;108.5554233;76.15682333;36.85275333;6.774167127;4.628049327;4.526253489;3.772372762;4.176104097;4.600053233;5.797151889;0.74333452;7.477674067;7.337656755;3.555348061;4.204692619;4.33073334
45;4;19.79;59.9646873;6.0002708;6681681;-1482;3.594019173;2.608259081;4.636862633;2.786624587;66.00453706;80.36406753;2.683479934;2.250549753;0.21131116;5.458012644;18.4149945;53.14905168;0;1.080214698;239;428;583;675;782;872;955;1025;1100;1419;19;1400;59.94886044;6.113511873;6678919.582;4782.563914;10.71638467;24.90236672;11.07640191;52271.19445;200.0143812;146.1997141;175.2966669;94.73819007;100.1029522;134.1423811;146.9211427;175.8189522;266.2569523;268.8635238;253.0108569;246.5482855;7.699803457;4.095962295;4.491041178;4.746694548;4.899586673;5.00442558;4.037492552;-4.685299541;-4.935111307;-3.637855616;-0.901657149;4.229935476;8.283174601;9.673145932;9.524015359;6.266222237;3.325671282;-0.915012704;-3.521726562;1.892125167;72.11746667;50.184;63.60593333;100.2556333;341.4770333;390.366;276.5039333;219.3084667;273.8718667;261.9303667;164.8032333;118.7417333;7.75498128;4.23797099;4.145512867;3.373861991;3.763297902;4.160618998;8.224636808;-0.214610218;7.482382741;7.27018155;3.33220451;5.176149733;4.919980926
19;79;1.26;59.2348442;8.0364056;6586966;103121;1.842135677;1.510721939;3.097837496;1.717395054;105.4;108.57;0;3.8;4.6;0.32;69.41;17.27;0;0.027844959;503;559;605;615;659;735;805;876;933;1063;362;701;59.25096375;8.014316794;6588883.179;102070.5737;9.477578407;12.95167033;9.268681851;10380.93314;71.63999997;50.2552382;53.9042853;41.82285707;70.4014282;69.7490475;83.5914282;98.11428553;102.3876189;114.973333;91.17047637;66.6080949;6.818506594;3.563073245;3.947114339;4.037522221;4.224118896;4.326211864;4.135251958;-7.05058373;-7.280207018;-4.881889429;-0.936333328;4.849784943;9.955698411;11.42674347;10.32655913;6.378428569;2.67726574;-2.266253964;-5.44542242;1.479482531;7.261333333;11.363;12.48;100.9693333;307.842;101.5943333;90.55133333;106.9753333;109.991;116.802;40.16133333;18.518;6.931968752;4.074672053;3.964574665;3.274218988;3.649624348;4.093412247;6.957466111;-0.727687452;7.426546174;7.405590374;3.433987204;4.521788577;4.234106505
42;16;8.17;59.8584785;6.062705;6669451;383;1.976854953;1.354430645;4.691806493;1.592653615;91.13486933;57.76139367;0;0;2.91;6.79;6.65;75.21;0;1.084668166;538;590;629;665;685;709;733;757;802;961;387;574;59.84495078;6.08095963;6667784.577;1209.700402;9.554918133;16.99944144;9.919033853;15752.66932;231.7633332;169.0333329;206.3828573;110.7690473;111.4733334;143.455238;155.0380949;191.2680957;299.4047622;303.5704761;289.7947619;284.6442856;7.822684131;4.242969805;4.618650349;4.867589395;5.004617225;5.174695891;4.087344057;-4.160506918;-4.421089605;-3.060706617;-0.288682541;4.892027646;8.871111129;10.17253457;10.02044547;6.840301591;3.938648245;-0.329222191;-3.011182799;2.455306498;96.12633333;68.82433333;71.21566667;179.0006667;506.835;300.8956667;183.52;204.0633333;310.5036667;310.852;229.284;168.9576667;7.874768909;3.665881579;3.605362357;3.037812221;3.325145639;3.840714457;8.394246346;-0.670307901;7.9421789;7.687910158;3.36729583;5.648974238;5.225746674
114;1;9.6;63.2252464;8.1301756;7029171;155202;2.800933195;1.836607868;3.855029284;2.063849001;38.66445117;26.23929742;0;1.71;13.52;0.43;39.1;42.08;0;0.012817469;46;60;81;159;212;286;375;463;586;891;30;861;63.19763914;8.102554962;7026242.193;153472.0137;9.848994036;17.23032442;10.23562395;27677.87783;121.265625;98.74208333;100.0845833;82.50958333;60.425625;71.155;105.57125;105.0083333;174.20375;166.6870833;140.3889583;156.7608333;7.231867667;3.690674717;4.084977915;4.220518224;4.370080564;4.462634087;4.157704913;-2.492264785;-2.378354372;-0.976424731;1.500201389;6.493219086;9.792881944;11.14995968;11.12288306;7.818819444;5.014307796;0.7998125;-1.219334677;3.885475528;86.89306667;65.12866667;96.4456;151.2884667;178.5425333;97.9704;113.043;112.6262;184.8896;169.7856;117.7587333;116.4285333;7.307068436;3.668142686;3.605788514;3.031234113;3.307040041;3.85061263;7.482661663;-0.140305562;7.434690755;7.427455543;3.044522438;4.753590191;4.543294782
121;13;62.012104;62.8258743;9.7147532;6977241;230918;5.363636833;2.950224299;3.395849775;3.163230031;13.40558944;14.94208707;0;2.341920375;10.77283372;3.7470726;25.76112412;45.43325527;0;3.105746012;721;783;831;890;939;996;1067;1121;1196;1575;648;927;62.76943745;9.576511397;6971410.637;223426.0133;11.29562856;9.325895634;12.66729142;285821.7027;50.2146178;42.434679;48.78766077;36.52073383;29.90403683;57.35773677;88.3864524;72.70767567;76.37767577;59.93610103;55.8567735;65.26715617;6.527594254;3.232009381;3.594600299;3.73827014;3.866867301;3.928604932;4.023183897;-8.345086331;-7.926899219;-5.982151027;-3.048677372;3.104267043;7.233939837;8.525386712;8.22487421;4.236310407;0.940516918;-4.268634572;-6.616205499;-0.326863241;3.659733333;2.90904;5.25752;49.0407;265.8292267;115.14756;100.9564667;84.62798667;80.64617333;50.20493333;16.12214667;5.291666667;6.658900449;3.647939097;3.576349913;3.027508537;3.298888034;3.818275259;6.919751324;0.975763553;7.303654586;7.199486646;3.044522438;4.820281566;4.234106505
16;189;8.11;59.5447617;8.0158796;6621475;105579;3.552200255;2.119863456;3.124565145;2.519308077;17.38;10.48;0;0.29;5.53;4.98;87.94;0.49;0;1.46;651;673;694;717;734;744;763;794;849;1021;526;495;59.51966248;8.078246902;6618331.196;108881.7572;10.60620674;10.99016844;11.03022617;43945.00974;68.40313743;48.42539203;55.9141178;40.15411723;70.15470567;79.49999997;87.7246078;102.4823529;102.5281375;110.7105883;85.72078397;66.24950973;6.822161933;3.529512992;3.904731789;4.034683018;4.20861381;4.288422711;3.996336496;-7.341148018;-7.433872192;-5.085888687;-1.001218961;4.913352314;10.08006209;11.52536686;10.4221031;6.377130724;2.661859581;-2.448918313;-5.737672361;1.410929678;6.673066667;8.7781;11.34256667;95.834;310.6630333;92.64163333;93.59003333;108.0403333;109.5675;107.0955333;39.32163333;21.58516667;6.912874752;3.669163259;3.58373569;3.019776167;3.304512478;3.787285223;6.792611881;-0.146251209;7.478025915;7.138494098;3.36729583;4.49980967;4.276666119
