"RN","HN","Y_lat","X_long","Y_utm","X_utm","A","C_L","Q_N","R_L","R_G","R_G_1085","A_Glac","A_Agr","A_Bog","A_L","A_For","A_Mount","A_U","A_LE","H_10","H_20","H_30","H_40","H_50","H_60","H_70","H_80","H_90","H_MAX","H_MIN","H_F","Y_G_Lat","X_G_Long","Y_G_UTM","X_G_UTM","O","C_S","R_TL","R_TL_net","P_Jan","P_Feb","P_Mar","P_Apr","P_Mai","P_Jun","P_Jul","P_Aug","P_Sep","P_Oct","P_Nov","P_Dec","P_N","P_Med1Max","P_Med2Max","P_Med3Max","P_Med4Max","P_Med5Max","P_S","T_Jan","T_Feb","T_Mar","T_Apr","T_Mai","T_Jun","T_Jul","T_Aug","T_Sep","T_Oct","T_Nov","T_Dec","T_N","W_Jan","W_Feb","W_Mar","W_Apr","W_Mai","W_Jun","W_Jul","W_Aug","W_Sep","W_Oct","W_Nov","W_Dec","W_N","W_Med1Max","W_Med2Max","W_Med3Max","W_Med4Max","W_Med5Max","Q_N_SN","A_P","D","D_net","M_200_h","M_200_d","M_200_d_SN","QD_fgp","P_summer","P_winter","T_summer","T_winter","W_summer","W_winter"
138,1,64.243782,11.081687,7130031,310110,239.4099999,21.77962435,50.60999999,28.27157441,10.68210761,9.102193236,0,0,18.37851385,5.847708951,39.26318867,26.31469028,0,1.438295753,179,207,234,264,294,337,388,438,501,682,103,579,64.20142835,10.94213125,7125569.547,302973.1068,109999.3516,8.98031085,524547.0777,427021.4901,150.47834,118.5608167,115.3889657,92.34741463,63.5097821,73.70644903,91.14336043,97.82541483,170.8063539,179.458299,151.292544,181.6695923,1486.187332,39.87653051,60.12346897,75.98265351,92.712449,104.001224,66.5954568,-4.323639227,-4.139635689,-2.31123852,0.824882996,6.049690597,9.945253068,11.46126003,11.23982357,7.604121546,4.322325659,-0.399197729,-2.881904337,3.115978497,86.11617333,74.60909,104.2021267,219.5447233,217.89966,89.40368667,99.26103333,105.5134567,184.07465,185.8602633,128.1470667,116.7762367,1611.408166,136.8129659,119.1611127,61.98518588,83.19259363,133.5333359,1246.106381,2.176467374,2190.999026,1783.640993,23,124,122,0.782916363636364,88.9868977866667,158.710990983333,6.20161195683333,0.0303450371666665,139.30411445,129.263913338333
139,8,64.5441437,12.4562674,7160097,378031,3296.47,105.630747,35.97000001,159.8096333,5.900770687,4.730628462,0.030343396,0.394464151,7.525162261,8.587181129,30.88957735,42.35938112,0,0.682012676,252,349,406,473,537,600,671,746,858,1675,57,1618,64.8698293,13.23982278,7195029.763,416206.6547,476043.6544,9.830074885,8224964.924,6827484.822,113.3884736,86.2623207,88.60028913,63.06485333,48.40542263,62.1388796,86.84379427,85.17771093,130.1626511,133.8498375,103.2772265,125.6178671,1126.789326,35.10077349,50.82381749,58.14207098,69.88958503,83.32807748,59.75001369,-9.493178583,-8.806225389,-6.115143167,-2.008806753,3.644082984,8.682273547,10.60333355,9.808493052,5.62224005,1.842322555,-3.90068446,-7.300684554,0.214835236,20.32972367,15.60137767,22.4754,90.31435533,369.9116133,174.5004483,99.51812567,93.48424867,137.6284203,124.695215,53.020337,33.473607,1234.952872,101.0987968,91.63132672,41.27469949,64.29277185,92.64217032,1274.30923,6.924722042,2495.082585,2071.150297,23.99999999,102,95.00000004,NA,72.3718249816667,115.426396083333,4.10237220216667,-3.67270173016667,141.700698545,64.1247801066667
139,11,64.7313461,12.9806395,7180047,403831,472.61,34.29431476,31.06000001,42.65813746,4.35930894,3.813262283,0,0.34,6.33,25.85,33.13,22.71,0.01,18.88782798,358,360,372,433,477,526,578,637,706,1054,220,834,64.71446393,13.32480433,7177727.488,420169.6282,141659.1558,7.921437708,1301359.402,973915.6926,97.27550163,72.68081903,78.18282517,55.2615182,44.92514813,59.33605913,85.30528943,79.43851687,119.1528888,117.0072804,87.7224721,105.1677115,1001.45603,31.725212,44.65116501,52.58601701,63.66408902,72.87055049,62.69538616,-9.605030756,-8.899257962,-5.996764844,-1.727648062,3.995461308,9.102893127,11.00511597,10.19165298,5.982307678,2.173795785,-3.627656547,-7.189154158,0.450476209,15.50347,11.55599667,18.14277333,86.53373333,336.82258,101.4724467,91.95292333,83.41364,124.3410067,108.0328033,45.38989333,28.70483333,1051.8661,58.28177224,52.23243275,27.38575599,38.87217251,60.02374176,890.799132,3.336247459,2753.558739,2060.717489,23,119,92.99999999,NA,67.0748928216667,99.8344455766667,4.4284517465,-3.52749932666667,119.723016115,55.588000555
139,13,64.5629425,12.1939096,7162721,365550,471.6100001,32.34315091,68.20000001,45.55296988,11.39332959,5.941800661,0,2.96912114,10.39192399,8.059043095,48.35425857,24.17712928,0,2.493696,79,148,178,211,254,305,365,455,568,814,13,801,64.67811593,12.2484245,7175370.448,368642.9507,165218.4687,10.51323063,1212168.994,1040726.678,145.5629096,112.2708189,115.8962289,91.74989433,62.13540247,76.07531097,98.2759816,104.3065042,165.8568435,176.7124436,134.6454307,166.4237499,1449.911519,46.75370748,65.20910999,80.02574153,93.03601647,103.939512,63.14985976,-6.850087254,-6.47333798,-4.075087255,-0.134305323,5.560608254,10.12738419,11.76081056,11.06625433,6.98263159,3.399211766,-2.005973641,-4.996882176,2.030102255,59.05517333,42.72738,65.35837,207.7339433,324.6945067,106.6293533,105.86038,112.1491133,175.2464467,179.0742567,99.20461667,79.65819667,1557.391736,169.3533335,152.1533375,64.40000154,97.70666913,148.8266713,1853.017321,2.854462965,2570.278385,2206.752781,23.99999999,111,101,0.695491666666667,91.406553745,150.245366033333,5.71761079266667,-1.6574062825,153.7376111,105.827678345
139,15,65.0177917,13.2583637,7211568,417933,1038,42.87833201,44.6,84.80623551,9.162062143,8.427053297,0.096363251,0,5.685431804,9.732688342,19.85082969,55.40886927,0,2.849797437,451,500,567,631,700,764,836,918,1016,1675,225,1450,65.08548476,13.66205571,7218598.468,437141.2133,215654.8129,9.471242031,2327623.412,1819774.069,104.9695157,80.0695254,81.2272251,55.02921587,46.1860734,59.35685333,86.27613747,84.399529,120.4094156,124.2822753,96.73857387,114.9576093,1053.90195,33.798548,45.04724099,56.45895399,65.97792702,73.43785101,61.08204845,-10.65055929,-9.77453932,-7.072219563,-3.03089062,2.528232617,7.714398622,9.773023667,8.94181047,4.730681291,0.829588417,-5.059440686,-8.502414417,-0.797694068,8.193376667,9.097906667,9.970430333,38.33837167,367.9403723,278.8070783,109.5413477,97.241443,127.8772237,109.8543313,34.98978667,18.90672567,1210.758394,73.44411875,67.62058909,33.52941254,50.13235385,75.19117806,1427.682948,4.813247561,2242.411775,1753.15421,21.99999999,89.99999997,77.00000001,NA,68.7458390283333,106.904485861667,3.14239253216667,-4.7377806675,150.306507217167,51.4865584456667
139,20,64.9256439,13.0791216,7201547,409177,64.05999999,14.55484592,61.34999999,16.89059005,32.74012324,23.9975828,0,0,8.57,1.25,28.11,59.39,0,0.02496698,269,327,405,485,556,635,724,784,866,1098,200,898,64.98318247,13.00876333,7208047.839,406060.0487,43500.64437,13.61791549,145464.9394,136234.7459,121.736769,94.73589733,97.8790767,70.27512793,52.05107703,65.60933293,90.5984099,88.71297437,141.6431281,149.2670766,113.5284614,134.3753334,1220.412664,39.31538449,55.93999951,65.92999999,77.44538498,91.93230803,62.41938218,-9.200378823,-8.591647129,-6.13655583,-2.209085484,3.333194365,8.298567528,10.2788354,9.548191903,5.438273493,1.770211753,-3.817406849,-7.134317623,0.131490225,22.88863333,17.0476,23.63413333,92.251,385.728,187.3656333,100.8103333,94.6279,148.4781667,136.5561667,59.99066667,34.39743333,1303.775667,53.75862929,47.78163817,26.86438093,36.38407147,57.74867342,1512.493846,1.472621858,2270.760835,2126.674147,23,89.99999997,72.99999999,0.6914275,77.52099981,125.881110971667,3.85219131366667,-3.589210863,147.402833321667,69.8931111216667
139,25,64.4885101,13.4096584,7152409,423580,545.9699999,34.15530654,35.18999999,42.90672317,14.89743222,12.2125383,0,0.64,15.12,12.44,48.32,19.6,0.01,4.684253617,409,464,507,538,563,599,640,699,801,1384,353,1031,64.44516781,13.59361509,7147365.215,432358.8529,170409.8437,6.960984899,1325471.854,1047854.794,71.7064404,50.80617227,47.26491483,36.88195387,33.5980892,53.60526817,78.65189253,71.93694773,90.12902297,79.9329854,65.0414652,82.82846137,762.3836137,26.6212455,35.62051301,42.11575051,46.679029,54.09716102,60.34352947,-9.936311994,-9.157822014,-6.157708853,-1.928689863,3.758471784,8.852655479,10.71782051,9.945163256,5.711328043,1.827635001,-4.039415962,-7.518463124,0.172888522,7.046126667,4.329633333,7.344433333,62.71339,300.5569533,77.48067667,85.51571,77.49565,95.96314667,73.60840333,27.90211667,15.5388,835.4950396,85.19243817,80.65882427,44.73529476,62.90336192,97.57899304,788.3419481,3.203864213,2427.737528,1919.253428,23.99999999,80.00000003,73.99999998,0.249066666666667,53.656511055,73.4074246016667,4.19795205216667,-3.85217500833333,101.8511355505,37.3980377783333
139,31,65.0120926,13.5398693,7210597,431181,700.8100001,32.35326723,45.45000002,59.16274451,9.634441483,8.135750585,0.142694064,0,5.565068493,12.41438356,17.4086758,57.3630137,0,6.068509311,486,559,620,689,743,813,875,949,1036,1675,447,1228,65.07898236,13.80299448,7217807.513,443586.8137,165137.406,8.603409427,1550436.388,1149533.848,101.1950072,76.7653507,77.5898901,51.51913667,44.8876299,57.78432477,85.24929913,82.23700973,114.8297283,117.8616691,93.32875987,110.8605723,1014.108378,33.13884151,45.33025752,55.10064351,63.77703847,69.69441999,59.48509696,-11.00445198,-10.08154224,-7.329367918,-3.282453996,2.269994167,7.49375345,9.568397405,8.736359919,4.513701973,0.569363599,-5.369341759,-8.829320237,-1.062075635,4.442006667,7.12703,6.836156667,24.82874,368.6282467,310.24862,110.5033967,97.51740667,123.22299,103.34337,29.25729333,14.89179,1200.847047,95.1057571,83.7611525,38.16834606,58.63956932,89.34460587,1468.305434,4.243799243,2212.349124,1640.293157,21.99999999,83.00000002,81.99999998,NA,66.5445483833333,102.473514578333,2.90944717116667,-5.03359844066667,153.093761122833,47.0474133328333
139,35,64.4304657,12.4816494,7147388,378745,852.25,74.68013228,41.17000001,92.44986753,9.228785537,5.985225813,0,0.46,13.56,9.34,42.11,29.23,0.01,2.091376821,384,429,485,525,558,596,640,697,780,1384,138,1246,64.44985971,13.29994277,7148030.122,418159.585,237693.0466,8.238587925,2087402.984,1698756.344,81.36683847,58.76452853,55.94023497,43.2357656,36.8635648,55.66122593,80.5770356,74.32535437,98.96324347,91.35622397,73.6284804,93.77402663,844.4565227,27.38630999,36.44994152,43.774089,51.79107002,58.63137501,65.52226274,-9.67502987,-8.960518449,-6.019212429,-1.803539781,3.899825748,8.946996997,10.78901594,10.03463692,5.816796711,1.975603257,-3.832365198,-7.277030552,0.324598274,10.80907667,7.185573333,11.58231,78.19131,315.6685467,82.84718,87.59834667,80.05969667,105.4718367,85.13887333,34.34473667,20.35023667,919.2477238,41.24425783,38.26459492,21.44657571,28.8670185,46.84088591,824.3757861,3.58550665,2449.284808,1993.260597,23.99999999,89.99999997,81.99999998,0.351075675675676,57.7671968783333,82.9755569116667,4.30795389916667,-3.65875735016667,109.324565006667,43.8833888955
140,2,64.7053757,11.4543619,7180349,331029,431.9,38.64301615,59.36999998,46.26000001,6.607652399,4.95748667,0,0,3.241491086,13.89210465,29.17341977,42.37091919,0,10.63956023,9,88,155,216,270,333,406,485,569,763,9,754,64.70249192,11.86300175,7178796.818,350494.6548,140555.312,13.69465398,1325597.422,1071274.108,154.0344058,122.7843978,125.9822844,105.0777625,70.22916877,87.29854733,109.824056,122.8358118,184.2186087,196.6878012,147.4614997,177.3846152,1603.81896,51.05594402,76.58181803,91.978438,100.981701,111.5015155,62.18758949,-5.687082234,-5.421239378,-3.367823648,0.192357682,5.610739147,9.886026699,11.53389728,11.04903603,7.217282317,3.816980723,-1.269811711,-4.03813217,2.460185895,74.78308667,59.01206667,88.00099,221.6717633,295.0276767,114.2637267,116.4152067,131.4192767,193.2613967,199.5418633,116.39461,101.0269,1710.818563,114.6074099,103.8555573,52.93259327,76.91407503,113.4614831,2073.538981,3.072811637,3069.223006,2480.375336,23.99999999,110,100,0.748145454545455,103.5412718,163.761888066667,5.81737219833333,-0.897000408833333,161.133106683333,124.003320556667
142,1,64.8886337,12.4770346,7198425,380555,87.29000002,14.00444285,110.45,19.738,41.85834431,49.04245618,0,0,0.3,5.7,9.71,73.36,0,1.658539942,204,363,473,559,625,679,722,768,824,925,20,905,64.91715427,12.60345685,7201339.972,386661.9665,48196.86324,15.09991277,103728.5293,83952.89476,131.9959553,102.3526593,108.0661049,82.55689117,57.83378307,73.8869289,98.62097383,103.9446819,161.7909362,168.1261798,126.9447565,151.1909742,1367.310825,45.042135,58.54044899,72.18876403,84.77584199,98.99775301,66.88508382,-8.39319439,-7.922610238,-5.665895852,-1.926566779,3.534187508,8.283505621,10.21672467,9.616486653,5.615051194,2.083213728,-3.300294627,-6.441235952,0.474947628,34.4404,24.7044,34.93913333,121.2641,394.1821,182.2799,106.221,111.2454,170.2546,160.1526333,74.58116667,48.8373,1463.102133,162.903491,144.6887625,62.14496208,91.59806344,145.9042661,2526.190675,1.811113713,1188.320881,961.7699021,23,121,81.99999998,0.76710625,87.4848939616667,140.40024355,4.0097403035,-3.0598450475,158.355272221667,85.4950833283333
144,1,65.0385132,12.6697941,7214770,390293,388.9500001,29.41612137,82.69000002,47.27753942,14.38272821,12.71921806,0.03,0,0.63,8.51,6.87,75.87,0,1.905359072,285,437,525,577,625,666,708,747,801,1083,14,1069,65.08806517,12.86325108,7219965.358,399496.2119,143558.8278,12.39985282,815686.9576,599613.5142,124.4815987,96.0259319,101.1535719,75.49244487,54.62637597,69.529171,96.33506843,100.6835302,154.9570945,161.7439576,120.6347605,139.2078545,1294.87136,42.50846149,56.01551299,67.27794848,80.83281999,92.94692302,54.02390458,-8.81427516,-8.250817278,-5.985110845,-2.22823875,3.219759029,8.062195712,10.06700745,9.406727589,5.37624729,1.777076927,-3.679432187,-6.86987787,0.173438493,27.70784333,20.23300667,27.33435333,98.36816667,383.7341667,194.07196,107.0148433,107.0827167,162.6509567,150.6309667,65.69460667,39.21595667,1383.739543,85.712502,77.62500192,38.88125108,58.1125007,85.96250106,1846.647138,2.70934226,2097.151187,1541.621067,23,92.99999999,75.99999998,NA,82.9700270616667,132.841866283333,3.7570566975,-3.410179713,152.934367783333,77.6888894566667
148,1,65.4453735,12.8214197,7259839,398995,193.56,16.33418283,87.00000003,26.60462311,27.73953974,25.45923431,1.033271337,0,0,6.716263691,1.549907006,78.01198595,0,0.644385076,303,435,511,596,661,717,763,816,892,1234,73,1161,65.45459529,12.97387674,7260658.673,406017.4869,82028.60936,14.91579212,310322.6185,236085.0069,157.4650883,120.6962631,122.1801928,90.59671887,66.25508797,76.4997371,103.5148068,116.6219123,179.5171409,196.1545086,149.7101931,168.5127019,1547.724352,54.2928945,75.51578898,85.54105199,98.59631503,112.5684215,60.90283431,-8.608923597,-7.985829333,-5.971638376,-2.461452629,2.821022057,7.493624576,9.564595369,8.983045835,4.984721639,1.395398995,-3.850987134,-6.868714768,-0.042094781,34.59753,27.41998667,32.54599667,91.47648667,409.8779667,318.6070767,149.9558767,128.7973467,185.83732,178.2169367,78.60335333,48.23457333,1684.17045,166.4454575,147.981528,63.78093945,94.27008961,149.0621729,2054.346791,2.359664531,1603.237341,1219.699354,23,174,101,NA,95.94474264,162.009315983333,3.40486613866667,-3.48905569966667,188.543458356667,92.1516166716667
148,2,65.3655319,12.5380487,7251430,385514,108.47,14.13495761,58.27999998,21.40442037,3.075065752,1.619603151,0,1.37,2.15,9.52,59.91,17.4,0,4.018579748,37,56,92,121,158,208,265,329,410,783,15,768,65.31757489,12.61308071,7246018.368,388776.1042,61564.12109,13.92891895,142927.0258,102660.6525,163.6117758,126.9851402,131.5678505,114.5169158,78.27900307,91.04822447,125.274548,147.9109036,212.1447039,227.5878194,167.6961374,179.4250469,1766.048069,60.25327098,84.818692,102.9144865,118.496729,130.435047,62.55259313,-5.618795081,-5.14556774,-3.137594203,0.521919002,5.789626157,10.14935412,11.93359262,11.25711587,7.348453796,3.880206002,-1.313199376,-4.239280492,2.618819222,96.79931333,77.78171333,107.0124333,235.7555067,243.3845,114.15318,134.6498067,159.0318933,223.2540533,230.8608,142.96438,117.5202333,1883.167814,102.9859062,91.61587101,45.22005147,64.18603226,98.99927333,1223.8062,1.761902843,1317.66411,946.4428183,23,142.0000001,128,0.807066666666667,114.766240906667,179.575103933333,6.08566892766667,-0.848030481833333,165.664553333333,148.196748876667
150,1,65.9785538,12.5682344,7319661,389560,6.579999998,2.479924971,43.3,3.147874351,10.48326468,11.43628874,0,31.97,16.36,0.45,37.42,0,1.06,0.001692402,49,52,56,62,69,73,77,85,100,165,35,130,65.98054998,12.55051426,7319900.73,388762.251,11671.25684,4.238114877,11693.08538,11683.56235,144.4461109,106.0433332,117.1016665,91.823889,73.5061113,85.14222263,118.1827777,134.3972218,190.642222,204.0855555,152.8183332,163.7833329,1581.972777,52.00000002,63.69166651,76.52500047,91.00833348,101.816667,59.36174457,-2.491093185,-2.193552943,-0.690842266,2.172074092,6.615430137,10.21829633,12.0652151,11.8184588,8.453481486,5.333709687,1.025462949,-1.441379912,4.240438357,142.0756667,111.5446667,152.9493333,216.08,134.603,113.0456667,148.3763333,172.817,248.4793333,257.7206667,176.7656667,174.76,2049.217334,46.59054619,41.20181884,22.4961822,31.08200045,50.9952735,1422.572222,0.563778185,1777.064646,1775.617378,20.00000001,89.99999997,111,0.726231818181818,103.358981488333,160.30314795,7.0331053655,1.447771347,156.311888883333,185.22433335
150,3,65.9400482,12.4989357,7315495,386243,6.470000003,3.757190869,77.98999997,3.663971154,75.87395979,31.29573401,0,0,0,1.420015456,0,61.82380216,0,0.264529425,68,143,239,340,450,525,596,680,758,1011,17,994,65.94137799,12.5408154,7315563.386,388157.1721,11516.92481,24.99292836,7026.604875,6558.710268,151.1479167,113.5083333,120.91875,92.46,72.77166667,83.10875,113.6841667,129.2495833,187.8658333,207.7629167,155.9554167,167.4729167,1595.906251,47.91250001,62.91249999,75.775,88.60000003,98.63125005,65.53710501,-4.987163978,-4.629532533,-3.260134409,-0.436652778,4.258763441,8.148833333,10.20784946,10.00688172,6.430333333,3.201612903,-1.149847222,-3.694435484,2.008042316,83.61533333,64.671,89.279,161.4263333,318.7496667,238.313,156.873,162.1053333,234.0573333,241.3456667,142.0276667,118.588,2011.051334,133.0834612,117.5578969,54.4394744,78.16541505,120.2289492,2342.069167,0.561781909,1086.028574,1013.711016,21.00000001,87.00000003,106,0.836853333333333,102.032152778333,163.952222233333,4.82092346116667,-0.804838830166667,187.79105555,147.384166671667
151,4,65.5916824,13.9575224,7274797,451932,1828.62,83.23440076,34.80000001,88.10477366,7.604582274,7.581882028,0.58,0.3,5.2,5.48,36.24,40.65,0.03,0.662158929,475,597,648,700,749,798,855,916,1019,1692,199,1493,65.41252762,14.56220615,7254678.298,479618.5356,332962.6565,8.876881386,3260986.321,3014598.833,77.97326677,59.65363043,61.3435371,37.9437405,35.5410835,47.37143837,78.57866873,70.73191923,89.49341863,90.74731893,75.57119433,82.07937927,807.0285955,27.33377951,37.14890799,45.5135445,53.37086352,59.37258299,60.10039615,-11.68443698,-10.50612917,-7.57623087,-3.337650478,2.310162494,7.609588016,9.673689274,8.698737262,4.316975496,0.156537474,-6.027852119,-9.528748569,-1.32461318,4.318773333,7.43934,4.906368333,20.00206833,302.23041,245.7189583,91.68574833,77.35793667,95.48662167,72.72895833,20.70824167,10.77819833,953.3616238,42.54894103,37.59601133,22.46610902,29.21896758,47.98165709,1384.971201,5.491967241,1783.304534,1648.564946,21.00000001,121,98.99999999,NA,55.2517312383333,79.2530347266667,2.89638261633333,-5.545608978,123.650248327167,35.2433555555
151,6,65.4124756,13.6501369,7255097,437332,309.1800001,27.05382881,59.23999998,33.11140037,11.23721727,0.644289674,1.32,0.29,3.56,8.65,23.44,55.84,0.01,3.867887493,374,442,548,659,765,860,938,1048,1187,1679,355,1324,65.2963533,13.62342937,7242213.421,435757.2213,105921.6332,14.30347447,638808.8377,551912.9483,130.7996799,101.3372225,102.3503526,66.21040607,51.58784173,63.5097011,90.54067327,92.58458317,145.0202994,152.1681623,118.4967634,139.2656199,1253.871306,42.253526,63.89246802,75.55769254,85.84983952,98.56057749,61.43118818,-10.75741625,-9.887307423,-7.367311146,-3.480844018,2.002461414,7.108920233,9.214306228,8.438065889,4.231313042,0.354873525,-5.411511743,-8.739782195,-1.191186037,13.489,13.30883333,11.99937333,37.44940667,353.4693867,351.69592,147.5693933,102.3856933,144.3605467,122.3798867,40.89788,25.22561333,1364.230933,76.07470013,67.71204931,34.27349459,49.38313381,74.1891586,1610.421292,2.918950471,2066.13894,1785.08619,21.99999999,153.9999999,108,NA,77.7972596566667,131.181291233333,2.65259976666667,-5.03497184066667,167.42819555,59.9436266766667
151,9,65.507103,14.2170763,7265197,463782,765.0000001,68.83147763,27.60000001,82.75774698,10.56227401,4.736716673,0,0.09,5.99,9.84,34.91,33.94,0,3.581447666,537,609,643,689,731,772,823,883,974,1328,320,1008,65.43373356,14.8423599,7256929.605,492760.5085,230324.8586,8.149606046,1058987.901,992518.1964,60.61571647,45.7785536,48.74723287,30.49687997,31.67536787,45.03901087,79.6623794,66.37177783,71.3141958,70.37857093,61.70962117,64.0420039,675.8313103,25.77359499,34.20660151,40.090915,44.36457502,50.57830098,67.78080576,-12.16957552,-10.83714101,-7.670864596,-3.240603358,2.492286054,7.900252144,9.927384904,8.849734632,4.390317051,0.082718945,-6.315890191,-9.929825991,-1.376767245,2.484866667,5.659633333,3.58006,15.92641333,295.0486033,252.2624633,85.3652,73.62197333,87.34410667,64.64385667,15.52225667,7.192063333,908.651497,73.00943877,64.61787259,31.74056275,44.69598484,69.88132632,1288.155833,3.321395709,1384.297909,1297.409406,20.00000001,95.00000004,66,0.135585714285714,50.332108135,62.306443645,3.04303163,-5.79656611933333,120.96745221,30.4744638905
151,12,65.6446915,13.9035158,7280747,449545,15.48999999,4.284722452,41.00999998,5.687911498,25.14103815,19.45646775,0,0,19.36733376,10.47449968,64.55777921,0,0,8.156447942,432,446,463,480,500,523,540,559,583,709,430,279,65.63365651,13.90230136,7279528.267,449476.0488,25753.72665,5.320907333,29678.35229,23473.20369,128.6324445,102.4991112,103.7895555,60.0655555,47.31111127,57.4348888,84.98844453,85.75111097,130.8435558,146.2317779,116.488667,138.0944446,1202.130668,47.16999999,67.52333353,78.17666699,91.16666647,107.5733335,61.31343985,-9.979921149,-8.976262458,-6.341304658,-2.19673334,3.406738345,8.425385177,10.4413835,9.551182811,5.228644447,1.296444448,-4.626822224,-7.951483873,-0.143562415,17.00666667,16.64666667,14.4988,45.51636667,420.0827,258.0352,93.8241,92.52683333,134.4190333,129.4910333,48.68493333,28.7619,1299.494233,46.26218025,42.26859042,22.91260723,32.20171001,49.75790682,1544.965112,0.601466353,1915.96851,1515.377902,21.00000001,163,126.9999999,0.335572727272727,73.2234444283333,127.131666833333,3.88110863916667,-4.16823346816667,154.080666666667,62.501705545
151,15,65.4375687,13.9860363,7257601,452970,653.36,31.49160162,42.45999999,67.55224774,7.860582259,8.230666169,1.6,0,4.95,2.16,25.86,55.51,0,0.16648481,599,678,730,774,827,874,917,986,1083,1692,345,1347,65.32669412,14.12081158,7245201.803,459028.2484,146382.7814,9.002538613,1246602.763,1134281.214,90.06607777,68.78714283,69.76845373,43.80985127,39.32908863,51.06575013,80.71037353,75.99080367,105.2312185,105.3408554,85.78676927,94.64920643,910.5355911,31.4313365,43.72588352,53.321736,61.3417045,69.27910849,53.31278217,-11.56104126,-10.51418911,-7.784063881,-3.756594131,1.793927949,7.031607438,9.145550931,8.280212072,3.98793239,-0.060411763,-6.052101374,-9.458458951,-1.578969141,2.93378,6.6727,3.30281,14.14720333,301.6341067,283.5378567,104.82814,83.14719,103.4112933,75.70083,20.93337333,10.21654,1010.465824,39.58716617,35.93724802,20.4317863,27.5727476,43.133862,1478.053946,4.463366487,1907.987571,1736.073854,21.00000001,105,73.99999998,0.25346170212766,60.1123868266667,91.6435450333333,2.45177339633333,-5.609711678,131.766217788333,36.6447527716667
151,16,65.6410446,13.1470852,7281157,414732,140.2000001,22.44819976,84.46000004,28.56099266,26.33311836,24.6023195,2.08,0.14,1.85,1.05,18.01,71.24,0.01,0.027083525,253,352,437,515,582,657,731,814,907,1244,159,1085,65.53937482,13.15460195,7269810.274,414699.9941,72229.3123,15.09728898,299590.269,286964.631,160.4605785,123.3489585,124.0211341,82.49798587,62.02962963,71.24953697,95.17287007,103.9839584,168.1391901,189.4733564,148.4194681,170.1106015,1498.907269,52.28333349,76.82743047,91.66701399,105.0124995,113.909027,60.83279372,-8.72426074,-8.03387244,-5.926072289,-2.314435181,3.020460005,7.733653546,9.785061972,9.138429644,5.056122688,1.401120078,-3.939029313,-6.982040783,0.017928099,35.29676667,28.67893,33.61543,90.56,401.1599667,306.1651667,142.2164433,113.8063933,173.2593533,171.0472533,76.39966667,50.54806667,1622.753437,46.02241429,42.25172469,24.73275904,32.00172469,52.94655254,1861.555579,1.941040212,2136.877798,2046.823332,21.99999999,172.9999999,106,0.842826315789474,89.8258525066667,159.992025516667,3.57284961616667,-3.53699341833333,181.2539,89.2050061016667
151,17,65.3832245,13.6204376,7251867,435882,264.8300001,23.53797506,56.62000002,29.527,12.80455177,1.219223084,0.77,0.3,3.37,10.02,23.13,55.34,0.01,5.271161433,369,435,533,641,748,843,919,1021,1159,1665,355,1310,65.28351525,13.61594466,7240804.739,435393.6003,99234.31294,13.89251294,518689.8334,433136.2172,129.6682088,100.2419402,101.5039055,65.86504973,51.4073135,63.42384327,90.28313447,92.2259574,144.7434702,151.6058713,117.5346889,138.3174879,1246.82087,41.47014949,63.10466399,73.26735052,84.37649251,96.46455199,54.11127611,-10.66521263,-9.799566397,-7.270784792,-3.36891749,2.123175248,7.231140964,9.327609534,8.54318486,4.337879773,0.466587612,-5.307435729,-8.643824433,-1.085513623,14.13796667,13.52036667,12.54815667,39.65129333,359.4501,337.0367567,139.94791,101.37707,144.94203,123.8431933,41.92656333,25.9125,1354.293906,53.90285818,49.50714363,25.12285755,34.49142902,55.84571538,1583.931442,2.668734164,1958.576573,1635.525496,21.99999999,121,91.00000004,0.269182352941176,77.4515339783333,130.35194455,2.76423472066667,-4.93526196733333,165.001881116667,60.713769995
151,20,65.508049,13.3922234,7266027,425632,588.3599997,44.32806438,61.77000002,49.75567458,5.173078293,5.145141781,0.58,0.2,4.75,8.12,38.44,38.23,0.03,1.097814459,251,311,362,415,483,565,648,742,864,1288,92,1196,65.31393599,13.29696563,7244453.481,420751.1519,163284.6556,11.79688645,1377207.946,1167619.765,141.7937962,108.1683611,110.5097853,74.88422587,56.59711273,68.5137741,93.06524887,99.18969467,158.9084354,170.9253784,130.2456893,151.4870055,1364.288508,47.14161049,68.37593198,76.80389853,90.69610151,102.6718645,63.5876058,-9.171577719,-8.416540783,-5.983485697,-2.031362703,3.493747589,8.459148389,10.45617003,9.628796262,5.443197934,1.68455331,-3.996529199,-7.280361044,0.190479697,33.24666333,26.15123667,31.50357333,94.99263667,387.6432,233.0377967,120.7188867,108.58997,166.20049,158.4284167,71.20268,47.05517333,1478.770723,70.63513651,66.46846894,37.79189267,51.29729819,84.62883045,1341.035137,3.60327794,2340.757275,1984.532881,21.99999999,180,126,0.791090476190476,83.7933069233333,143.588110983333,4.003835645,-3.62287625016667,162.747677233333,83.714110005
